tax	taxprio	taxprio_orig	taxo_id	patrimonial	invasif	Ordre	Family
Trepanes clarkii	Trepanes clarkii	Trepanes clarkii	30953	0	0	Coléoptères	Carabidae
Dyschiriodes globosus	Dyschiriodes globosus	Dyschiriodes globosus	30889	0	0	Coléoptères	Carabidae
Ciconia sp.	Ciconia 	Ciconia sp.	100075	0	0	Oiseaux	Ciconiidae
Leuctra pseudosignifera	Leuctra pseudosignifera	Leuctra pseudosignifera	101508	0	0	Plécoptères	Nemouridae
Thaumalea testacea	Thaumalea testacea	Thaumalea testacea	103483	0	0	Diptères	Thaumaleidae
Aleurochiton pseudoplatani	Aleurochiton pseudoplatani	Aleurochiton pseudoplatani	99248	0	0	Homoptères	Aleyrodidae
Sabra harpagula	Sabra harpagula	Sabra harpagula	7544	0	0	Hétérocères	Drepanidae
Harpalus latus	Harpalus latus	Harpalus latus	30216	0	0	Coléoptères	Carabidae
Sphaeridium marginatum	Sphaeridium marginatum	Sphaeridium marginatum	103171	0	0	Coléoptères	Hydrophilidae
Ichneumon confusor	Ichneumon confusor	Ichneumon confusor	101273	0	0	Hyménoptères	Ichneumonidae
Ischnosoma splendidum	Ischnosoma splendidum	Ischnosoma splendidum	101314	0	0	Coléoptères	Staphylinidae
Peritrechus gracilicornis	Peritrechus gracilicornis	Peritrechus gracilicornis	9600	0	0	Hétéroptères	Lygaeidae
Oxychilus sp.	Oxychilus 	Oxychilus sp.	3451	0	0	Mollusques Gastérop.	Oxychilidae
Tachinus signatus	Tachinus signatus	Tachinus signatus	103392	0	0	Coléoptères	Staphylinidae
Cerodontha caricicola	Cerodontha caricicola	Cerodontha caricicola	99941	0	0	Diptères	Agromyzidae
Leuctra pseudosignifera	Leuctra pseudosignifera	Leuctra pseudosignifera	101507	0	0	Plécoptères	Leuctridae
Phytoptus coryli	Phytoptus avellanae	Phytoptus avellanae	33115	0	0	Acariens	Phytoptidae
Dolerus triplicatus	Dolerus triplicatus	Dolerus triplicatus	11734	0	0	Hyménoptères	Tenthredinidae
Cinara sp.	Cinara 	Cinara sp.	100083	0	0	Homoptères	Aphididae
Elachista rufocinerea	Elachista rufocinerea	Elachista rufocinerea	100670	0	0	Hétérocères	Elachistidae
Exorista sp.	Exorista 	Exorista sp.	100926	0	0	Diptères	Tachinidae
Paragus flammeus	Paragus flammeus	Paragus flammeus	10422	0	0	Diptères	Syrphidae
Trigonotylus pulchellus	Trigonotylus pulchellus	Trigonotylus pulchellus	9356	0	0	Hétéroptères	Miridae
Oxybelus argentatus	Oxybelus argentatus	Oxybelus argentatus	11056	1	0	Hyménoptères	Crabronidae
Andrena minutuloides	Andrena minutuloides	Andrena minutuloides	11241	0	0	Hyménoptères	Andrenidae
Rhytistylus proceps	Rhytistylus proceps	Rhytistylus proceps	102982	0	0	Homoptères	Cicadellidae
Cyphon coarctatus	Cyphon coarctatus	Cyphon coarctatus	8855	0	0	Coléoptères	Scirtidae
Hydroporus melanarius	Hydroporus melanarius	Hydroporus melanarius	8605	0	0	Coléoptères	Dytiscidae
Ammoplanus wesmaeli	Ammoplanus wesmaeli	Ammoplanus wesmaeli	10998	0	0	Hyménoptères	Crabronidae
Dioctria longicornis	Dioctria longicornis	Dioctria longicornis	100524	0	0	Diptères	Asilidae
Cricetus cricetus	Cricetus cricetus	Cricetus cricetus	12898	1	0	Mammifères	Cricetidae
Xylota jakutorum	Xylota jakutorum	Xylota jakutorum	10389	0	0	Diptères	Syrphidae
Cryptocephalus decemmaculatus bothnicus	Cryptocephalus decemmaculatus bothnicus	Cryptocephalus decemmaculatus bothnicus	36783	0	0	Coléoptères	Chrysomelidae
Gonioctena pallida	Gonioctena pallida	Gonioctena pallida	35708	0	0	Coléoptères	Chrysomelidae
Chevêchette d'Europe	Glaucidium passerinum	Glaucidium passerinum	6838	0	0	Oiseaux	Strigidae
Grenouilles rousse	Grenouilles rousse	Grenouilles rousse	101057	0	0	Amphibiens	Ranidae
Tipula lateralis	Tipula lateralis	Tipula lateralis	103536	0	0	Diptères	Tipulidae
Hexomyza simplicoides	Hexomyza simplicoides	Hexomyza simplicoides	101164	0	0	Diptères	Cecidomyiidae
Mésange nonnette / boréale sp	Mésange nonnette / boréale sp	Mésange nonnette / boréale sp	101900	0	0	Oiseaux	Paridae
Ptinus fur	Ptinus fur	Ptinus fur	102842	0	0	Coléoptères	Anobiidae
Lypha dubia	Lypha dubia	Lypha dubia	101625	0	0	Diptères	Tachinidae
Paon bleu	Pavo cristatus	Pavo cristatus	7096	0	0	Oiseaux	Phasianidae
Elodes marginata	Elodes marginata	Elodes marginata	8865	0	0	Coléoptères	Scirtidae
Lordithon trinotatus	Lordithon trinotatus	Lordithon trinotatus	101604	0	0	Coléoptères	Staphylinidae
Tipula vittata	Tipula vittata	Tipula vittata	103552	0	0	Diptères	Tipulidae
Chalcosyrphus eunotus	Chalcosyrphus eunotus	Chalcosyrphus eunotus	10249	0	0	Diptères	Syrphidae
Hypophloeus unicolor	Hypophloeus unicolor	Hypophloeus unicolor	101256	0	0	Coléoptères	Tenebrionidae
Nemapogon cloacella	Nemapogon cloacella	Nemapogon cloacella	101930	0	0	Hétérocères	Tineidae
Neomochtherus pallipes	Neomochtherus pallipes	Neomochtherus pallipes	101956	0	0	Diptères	Asilidae
Paritamus geniculatus	Paritamus geniculatus	Paritamus geniculatus	102311	0	0	Diptères	Asilidae
Macrosteles septemnotatus	Macrosteles septemnotatus	Macrosteles septemnotatus	101664	0	0	Homoptères	Cicadellidae
Renocera stroblii	Renocera stroblii	Renocera stroblii	102910	0	0	Diptères	Sciomyzidae
Agroeca sp.	Agroeca 	Agroeca sp.	99203	0	0	Araignées	Liocranidae
Laemophloeus monilis	Laemophloeus monilis	Laemophloeus monilis	101386	0	0	Coléoptères	Laemophloeidae
Rhizophagus dispar	Rhizophagus dispar	Rhizophagus dispar	102957	0	0	Coléoptères	Monotomidae
Silvanus bidentatus	Silvanus bidentatus	Silvanus bidentatus	103114	0	0	Coléoptères	Silvanidae
Penthetria funebris	Penthetria funebris	Penthetria funebris	102352	0	0	Diptères	Bibionidae
Schreckensteinia festaliella	Schreckensteinia festaliella	Schreckensteinia festaliella	103047	0	0	Hétérocères	Schreckensteiniidae
Carpophilus sexpustulatus	Carpophilus sexpustulatus	Carpophilus sexpustulatus	99885	0	0	Coléoptères	Nitidulidae
Hexomyza sp.	Hexomyza 	Hexomyza sp.	33292	0	0	Diptères	Agromyzidae
Empis trigramma	Empis trigramma	Empis trigramma	100702	0	0	Diptères	Empididae
anguis	Anguis fragilis	Anguis fragilis	15483	0	0	Reptiles	Anguidae
Bibio johannis	Bibio johannis	Bibio johannis	99698	0	0	Diptères	Bibionidae
Hydrophilus sp.	Hydrophilus 	Hydrophilus sp.	2224	0	0	Coléoptères	Hydrophilidae
fruticicola fructicum	Fruticicola fructicum	Fruticicola fructicum	100947	0	0	Mollusques Gastérop.	
Grypus brunnirostris	Grypus brunnirostris	Grypus brunnirostris	101063	0	0	Coléoptères	Curculionidae
Pammene rhediella	Pammene rhediella	Pammene rhediella	102256	0	0	Hétérocères	Tortricidae
Rhagio scolopaceus	Rhagio scolopaceus	Rhagio scolopaceus	102920	0	0	Diptères	Rhagionidae
Aphis fabae mordvilkoi	Aphis fabae mordvilkoi	Aphis fabae mordvilkoi	33959	0	0	Homoptères	Aphididae
Phaeostigma major	Phaeostigma major	Phaeostigma major	102377	0	0	Névroptères	Raphidiidae
Stenus solutus	Stenus solutus	Stenus solutus	103256	0	0	Coléoptères	Staphylinidae
Dorytomus dorsalis	Dorytomus dorsalis	Dorytomus dorsalis	100566	0	0	Coléoptères	Curculionidae
Balclutha rhenana	Balclutha rhenana	Balclutha rhenana	99658	0	0	Homoptères	Cicadellidae
Bruchus pisorum	Bruchus pisorum	Bruchus pisorum	36598	0	0	Coléoptères	Chrysomelidae
Crassa tinctella	Crassa tinctella	Crassa tinctella	100304	0	0	Hétérocères	Oecophoridae
Eristalis abusiva	Eristalis abusiva	Eristalis abusiva	10301	0	0	Diptères	Syrphidae
Stenus pallitarsis	Stenus pallitarsis	Stenus pallitarsis	103251	0	0	Coléoptères	Staphylinidae
Pherbellia coryleti	Pherbellia coryleti	Pherbellia coryleti	102395	0	0	Diptères	Sciomyzidae
Macrophya albicincta albicincta	Macrophya albicincta albicincta	Macrophya albicincta albicincta	16177	0	0	Hyménoptères	Tenthredinidae
Dasytes aeratus	Dasytes aeratus	Dasytes aeratus	100428	0	0	Coléoptères	Dasytidae
Conopalpus brevicollis	Conopalpus brevicollis	Conopalpus brevicollis	100243	0	0	Coléoptères	Melandryidae
thecla betulae	Thecla betulae	Thecla betulae	10157	0	0	Papillons	Lycaenidae
Aceria ajugae	Aceria ajugae	Aceria ajugae	99047	0	0	Acariens	Eriophyidae
Tipula varipennis	Tipula varipennis	Tipula varipennis	103550	0	0	Diptères	Tipulidae
Limnophila schranki	Limnophila schranki	Limnophila schranki	101523	0	0	Diptères	Limoniidae
Phyllobius vespertinus	Phyllobius vespertinus	Phyllobius vespertinus	102470	0	0	Coléoptères	Curculionidae
Hemicrepidius niger	Hemicrepidius niger	Hemicrepidius niger	101140	0	0	Coléoptères	Elateridae
Pineus similis	Pineus similis	Pineus similis	102622	0	0	Hémiptères	Adelgidae
Cyprinidae	Cyprinidae	Cyprinidae	356	0	0	Poissons	Cyprinidae
Anguis	Anguis fragilis	Anguis fragilis	15483	0	0	Reptiles	Anguidae
Phytomyza calthophila	Phytomyza calthophila	Phytomyza calthophila	102574	0	0	Diptères	Agromyzidae
Harmandiola sp.	Harmandiola 	Harmandiola sp.	33526	0	0	Diptères	Cecidomyiidae
Monophadnoides rubi	Monophadnoides rubi	Monophadnoides rubi	101859	0	0	Hyménoptères	Tenthredinidae
Lindenius armatus	Lindenius armatus	Lindenius armatus	11113	0	0	Hyménoptères	Crabronidae
Macrophya rufipes	Macrophya rufipes	Macrophya rufipes	12281	0	0	Hyménoptères	Tenthredinidae
Crossocerus exiguus	Crossocerus exiguus	Crossocerus exiguus	11081	0	0	Hyménoptères	Crabronidae
Tinicephalus hortulanus	Tinicephalus hortulanus	Tinicephalus hortulanus	9333	0	0	Hétéroptères	Miridae
dichatomus acerinus	Dichatomus acerinus	Dichatomus acerinus	100474	0	0	Hyménoptères	Eulophidae
Bombus bohemicus/vestalis	Bombus bohemicus/vestalis	Bombus bohemicus/vestalis	99719	0	0	Hyménoptères	Apidae
Eupontania brevicornis	Pontania bella	Pontania bella	34465	0	0	Hyménoptères	Tenthredinidae
Odonata	Odonata	Odonata	114	0	0	Libellules	
Aceria inturbida	Aceria inturbida	Aceria inturbida	99051	0	0	Acariens	Eriophyidae
Barbitiste des bois	Barbitistes serricauda	Barbitistes serricauda	10014	0	0	Orthoptères	Phaneropteridae
Aceria megacera	Aceria megacera	Aceria megacera	32902	0	0	Acariens	Eriophyidae
Pechipogo sp	Pechipogo sp	Pechipogo sp	102334	0	0	Hétérocères	Noctuidae
Baris artemisiae	Baris artemisiae	Baris artemisiae	99662	0	0	Coléoptères	Curculionidae
Platynus livens	Platynus livens	Platynus livens	30803	0	0	Coléoptères	Carabidae
Agelastica sp.	Agelastica 	Agelastica sp.	35815	0	0	Coléoptères	Chrysomelidae
Drusilla caniculata	Drusilla caniculata	Drusilla caniculata	100593	0	0	Coléoptères	Staphylinidae
Agonum nigrum	Agonum nigrum	Agonum nigrum	29838	0	0	Coléoptères	Carabidae
Stenus oscillator	Stenus oscillator	Stenus oscillator	103248	0	0	Coléoptères	Staphylinidae
Oxypoda opaca	Oxypoda opaca	Oxypoda opaca	102207	0	0	Coléoptères	Staphylinidae
Stenus binotatus	Stenus binotatus	Stenus binotatus	103230	0	0	Coléoptères	Staphylinidae
Stenus morio	Stenus morio	Stenus morio	103243	0	0	Coléoptères	Staphylinidae
Lignyodes enucleator	Lignyodes enucleator	Lignyodes enucleator	101511	0	0	Coléoptères	Curculionidae
Rugilus angustatus	Rugilus angustatus	Rugilus angustatus	103002	0	0	Coléoptères	Staphylinidae
Stenus nitens	Stenus nitens	Stenus nitens	103245	0	0	Coléoptères	Staphylinidae
Hyseloecus visci	Hyseloecus visci	Hyseloecus visci	101265	0	0	Hémiptères	Miridae
Gauropterus fulgidus	Gauropterus fulgidus	Gauropterus fulgidus	100975	0	0	Coléoptères	Staphylinidae
Tachinus rufipes	Tachinus rufipes	Tachinus rufipes	103391	0	0	Coléoptères	Staphylinidae
Brachygluta haematica	Brachygluta haematica	Brachygluta haematica	99744	0	0	Coléoptères	Staphylinidae
Stenus guttula	Stenus guttula	Stenus guttula	103238	0	0	Coléoptères	Staphylinidae
Lesteva longoclytrata	Lesteva longoclytrata	Lesteva longoclytrata	101484	0	0	Coléoptères	Staphylinidae
Prasocuris marginella	Prasocuris marginella	Prasocuris marginella	36668	0	0	Coléoptères	Chrysomelidae
Bembidion octomaculatum	Bembidion octomaculatum	Bembidion octomaculatum	28339	0	0	Coléoptères	Carabidae
Phyllotreta undulata	Phyllotreta undulata	Phyllotreta undulata	35833	0	0	Coléoptères	Chrysomelidae
Neobisnius procerulus	Neobisnius procerulus	Neobisnius procerulus	101945	0	0	Coléoptères	Staphylinidae
Philonthus rotundicollis	Philonthus rotundicollis	Philonthus rotundicollis	102420	0	0	Coléoptères	Staphylinidae
Gabrius austriacus	Gabrius austriacus	Gabrius austriacus	100958	0	0	Coléoptères	Staphylinidae
Badister dilatatus	Badister dilatatus	Badister dilatatus	30403	0	0	Coléoptères	Carabidae
Agonum viduum	Agonum viduum	Agonum viduum	29860	0	0	Coléoptères	Carabidae
Phyllotreta dilatata	Phyllotreta dilatata	Phyllotreta dilatata	35840	0	0	Coléoptères	Chrysomelidae
Dasytes sp	Dasytes sp	Dasytes sp	100437	0	0	Coléoptères	Dasytidae
Smaragdina flavicollis	Smaragdina flavicollis	Smaragdina flavicollis	34955	0	0	Coléoptères	Chrysomelidae
Aceria vitalbae	Aceria vitalbae	Aceria vitalbae	32939	0	0	Acariens	Eriophyidae
Chromatomyia cf. syngenesiae	Chromatomyia cf. syngenesiae	Chromatomyia cf. syngenesiae	100020	0	0	Diptères	Agromyzidae
Adelges gr. abietis	Adelges gr. abietis	Adelges gr. abietis	99120	0	0	Homoptères	Adelgidae
Laricobius erichsonii	Laricobius erichsonii	Laricobius erichsonii	101406	0	0	Coléoptères	Derodontidae
Clubiona pallidula	Clubiona pallidula	Clubiona pallidula	100140	0	0	Araignées	Clubionidae
Cis castaneus	Cis castaneus	Cis castaneus	100091	0	0	Coléoptères	Ciidae
Anaspis fasciata	Anaspis fasciata	Anaspis fasciata	99331	0	0	Coléoptères	Scraptiidae
Phyllobius variearis	Phyllobius variearis	Phyllobius variearis	102469	0	0	Coléoptères	Curculionidae
Amara kulti	Amara kulti	Amara kulti	29942	0	0	Coléoptères	Carabidae
Sibinia viscariae	Sibinia viscariae	Sibinia viscariae	103107	0	0	Coléoptères	Curculionidae
Sitophilus granarius	Sitophilus granarius	Sitophilus granarius	103151	0	0	Coléoptères	Curculionidae
Couleuvre à collier 	Natrix natrix	Natrix natrix	15484	1	0	Reptiles	Colubridae
Blaireau	Meles meles	Meles meles	12948	1	0	Mammifères	Mustelidae
Bec croisé des sapins	Loxia curvirostra	Loxia curvirostra	6950	1	0	Oiseaux	Fringillidae
Epervier	Accipiter nisus	Accipiter nisus	6369	0	0	Oiseaux	Accipitridae
Chouette de tengmalm	Aegolius funereus	Aegolius funereus	6389	1	0	Oiseaux	Strigidae
Faucon pélerin 	Falco peregrinus	Falco peregrinus	6787	1	0	Oiseaux	Falconidae
Casse-noix moucheté	Nucifraga caryocatactes	Nucifraga caryocatactes	7014	1	0	Oiseaux	Corvidae
Heliothis peltigera	Heliothis peltigera	Heliothis peltigera	8117	0	0	Hétérocères	Noctuidae
Phytomyza rufipes	Phytomyza rufipes	Phytomyza rufipes	102603	0	0	Diptères	Agromyzidae
Crossocerus varus	Crossocerus varus	Crossocerus varus	11092	0	0	Hyménoptères	Crabronidae
Rhyacionia buoliana	Rhyacionia buoliana	Rhyacionia buoliana	33914	0	0	Hétérocères	Tortricidae
Passer domesticus x montanus	Passer domesticus x montanus	Passer domesticus x montanus	102330	0	0	Oiseaux	Passeridae
Cygne sauvage	Cygnus cygnus	Cygnus cygnus	6690	0	0	Oiseaux	Anatidae
Palomena sp.	Palomena 	Palomena sp.	2737	0	0	Hétéroptères	Pentatomidae
Nineta pallida	Nineta pallida	Nineta pallida	101993	0	0	Névroptères	Chrysopidae
Poecilium rufipes	Poecilium rufipes	Poecilium rufipes	102695	0	0	Coléoptères	Cerambycidae
Neogobius melanostomus	Neogobius melanostomus	Neogobius melanostomus	34670	0	1	Poissons	Gobiidae
Eudonia pallida	Eudonia pallida	Eudonia pallida	100816	0	0	Hétérocères	Crambidae
Reptile sp.	Reptile 	Reptile sp.	102912	0	0	Reptiles	
Criquet des pins	Chorthippus vagans	Chorthippus vagans	10050	1	0	Orthoptères	Acrididae
Stigmella myrtillella	Stigmella myrtillella	Stigmella myrtillella	103298	0	0	Hétérocères	Nepticulidae
Carpatolechia proximella	Carpatolechia proximella	Carpatolechia proximella	99882	0	0	Hétérocères	Gelechiidae
Eupteryx signatipennis	Eupteryx signatipennis	Eupteryx signatipennis	100855	0	0	Homoptères	Cicadellidae
Dilophus febrilis	Dilophus febrilis	Dilophus febrilis	100514	0	0	Diptères	Bibionidae
Phytomyza buhriana	Phytomyza buhriana	Phytomyza buhriana	102573	0	0	Diptères	Agromyzidae
Tubpontania purpureae	Tubpontania purpureae	Tubpontania purpureae	103651	0	0	Hyménoptères	Tenthredinidae
Helophorus arvernicus	Helophorus arvernicus	Helophorus arvernicus	8809	0	0	Coléoptères	Hydrophilidae
Bembidion decorum	Bembidion decorum	Bembidion decorum	28243	0	0	Coléoptères	Carabidae
Sinechostictus stomoides	Sinechostictus stomoides	Sinechostictus stomoides	30946	0	0	Coléoptères	Carabidae
Dasytes caeruleus	Dasytes caeruleus	Dasytes caeruleus	100433	0	0	Coléoptères	Melyridae
Colopha compressa	Colopha compressa	Colopha compressa	34013	0	0	Homoptères	Aphididae
Dysaphis plantaginea	Dysaphis plantaginea	Dysaphis plantaginea	34029	0	0	Homoptères	Aphididae
Kybos populi	Kybos populi	Kybos populi	101374	0	0	Homoptères	Cicadellidae
Populicerus albicans	Populicerus albicans	Populicerus albicans	102735	0	0	Homoptères	Cicadellidae
Lissotriton sp.	Lissotriton 	Lissotriton sp.	101575	0	0	Amphibiens	Salamandridae
Aspius aspius	Aspius aspius	Aspius aspius	8415	0	1	Poissons	Cyprinidae
Xylota tarda	Xylota tarda	Xylota tarda	10393	0	0	Diptères	Syrphidae
Populicerus laminatus	Populicerus laminatus	Populicerus laminatus	102737	0	0	Homoptères	Cicadellidae
Opomyza germinationis	Opomyza germinationis	Opomyza germinationis	102120	0	0	Diptères	Opomyzidae
Philophylla caesio	Philophylla caesio	Philophylla caesio	102425	0	0	Diptères	Tephritidae
Palloptera muliebris	Palloptera muliebris	Palloptera muliebris	102246	0	0	Diptères	Pallopteridae
Palloptera quinquemaculata	Palloptera quinquemaculata	Palloptera quinquemaculata	102247	0	0	Diptères	Pallopteridae
Ledra aurita	Ledra aurita	Ledra aurita	101443	0	0	Homoptères 	Cicadellidae
Anoscopus flavostriatus	Anoscopus flavostriatus	Anoscopus flavostriatus	99379	0	0	Homoptères	Cicadellidae
Xylota abiens	Xylota abiens	Xylota abiens	10386	0	0	Diptères	Syrphidae
Crossocerus cinxius	Crossocerus cinxius	Crossocerus cinxius	11075	0	0	Hyménoptères	Crabronidae
Neomys sp.	Neomys 	Neomys sp.	3329	0	0	Mammifères	Soricidae
Chaetocnema arida	Chaetocnema arida	Chaetocnema arida	36269	0	0	Coléoptères	Chrysomelidae
Eurhadina kirschbaumi	Eurhadina kirschbaumi	Eurhadina kirschbaumi	100863	0	0	Homoptères	Cicadellidae
Aphis urticata	Aphis urticata	Aphis urticata	33981	0	0	Homoptères	Aphididae
Dasineura fructicola	Dasineura fructicola	Dasineura fructicola	100414	0	0	Diptères	Cecidomyiidae
Aphis cytisorum sarothamni	Aphis cytisorum sarothamni	Aphis cytisorum sarothamni	99444	0	0	Hémiptères	Aphididae
Aphthona venustula	Aphthona venustula	Aphthona venustula	35910	0	0	Coléoptères	Chrysomelidae
Cacopsylla viburni	Cacopsylla viburni	Cacopsylla viburni	15443	0	0	Homoptères	Psyllidae
Chamaepsylla sp.	Chamaepsylla 	Chamaepsylla sp.	3935	0	0	Homoptères	Psyllidae
Lamprohiza splendidula	Lamprohiza splendidula	Lamprohiza splendidula	101396	0	0	Coléoptères	Lampyridae
Cicadula sp.	Cicadula 	Cicadula sp.	100074	0	0	Homoptères	Cicadellidae
Macrolophus rubi	Macrolophus rubi	Macrolophus rubi	9508	0	0	Hétéroptères	Miridae
Microrhagus pygmaeus	Microrhagus pygmaeus	Microrhagus pygmaeus	101816	0	0	Coléoptères	Eucnemidae
Heterocerus sp.	Heterocerus 	Heterocerus sp.	101160	0	0	Coléoptères	Heteroceridae
Melanotus villosus	Melanotus villosus	Melanotus villosus	101745	0	0	Coléoptères	Elateridae
Perilampus tristis	Perilampus tristis	Perilampus tristis	102369	0	0	Hyménoptères	Perilampidae
Grillon d''Italie	Oecanthus pellucens	Oecanthus pellucens	10018	0	0	Orthoptères	Gryllidae
Ovis ammon	Ovis ammon	Ovis ammon	12963	0	0	Mammifères	Bovidae
Helorus sp.	Helorus 	Helorus sp.	101130	0	0	Hyménoptères	Heloridae
Populicerus sp.	Populicerus 	Populicerus sp.	102740	0	0	Homoptères	Cicadellidae
Pyrochroa sp.	Pyrochroa 	Pyrochroa sp.	102879	0	0	Coléoptères	Pyrochroidae
Periphyllus testudinaceus	Periphyllus testudinaceus	Periphyllus testudinaceus	102370	0	0	Homoptères	Aphididae
Stigmella atricapitella	Stigmella atricapitella	Stigmella atricapitella	103274	0	0	Hétérocères	Nepticulidae
Agromyza pseudoreptans/reptans	Agromyza pseudoreptans/reptans	Agromyza pseudoreptans/reptans	99222	0	0	Diptères	Agromyzidae
Oxychilus navarricus helveticus	Oxychilus navarricus helveticus	Oxychilus navarricus helveticus	16233	0	0	Mollusques Gastérop.	Oxychilidae
Metriotes lutarea	Metriotes lutarea	Metriotes lutarea	101784	0	0	Hétérocères	Coleophoridae
